,date,description,lat,lng,place
159,9/14/2009,"Worker was struck by a pipe, knocked under a V-Door and fell through the V-Door to a catwalk 20 feet below.",31.9966749,-93.9917466,"Scandrill, Inc., Logansport, LA 71049"
160,9/14/2009,"Worker was on a platform that collapsed, falling 25 feet.",32.7604639,-91.1795078,"Terral Reverservice, Inc., Lake Providence, LA 71254"
161,9/15/2009,Worker was reaching in to straighten up brick that had fallen over to one side for the setting head and was caught between the brick and the setting head.,35.1752509,-96.546784,"Commercial Brick Corporation, Wewoka, OK 74884"
162,9/15/2009,The Worker fell and struck his head on cement. He was hospitalized and later passed away from his injuries.,42.4285686,-92.3616203,"Joaquin Sierra, Waterloo, IA 50701"
163,9/15/2009,The Worker was standing on an elevated template made of steel. The bottom cross brace of the lead struck and pinned the Worker's head against an existing pilling resulting in death.,34.230529,-80.6773599,"Myles Construction Company, Inc., Hopkins, SC 29061"
164,9/15/2009,"Employees were attempting to raise a 14 x 26 framed wall by hand and the wind increased. The wall fell, crushing the Worker and hospitalizing another employee.",30.19899199999999,-93.2313544,"Priola Construction Corporation, Lake Charles, LA 70605"
165,9/16/2009,Worker was buried in a trench.,43.1260509,-115.721239,"Bowman's Inc. of Mountain Home, Pocatello, ID 83201"
166,9/16/2009,"Worker was boarding a tow boat and fell into the water, drowning.",45.6075023,-122.6861771,"Hendren Tow Boat Company, Inc., Portland, OR 97217"
167,9/16/2009,The Worker collapsed in the locker room at the 46th Pct station house by an apparent heart failure. He was transported to St. Barnabas hospital where he was pronounced dead.,40.8539903,-73.9001115,"NYCPD 46 Pct., Bronx, NY 10457"
168,9/16/2009,Worker was operating a Sakai Roller near the edge of a steep embankment and the Roller rolled off the embankment. The Worker jumped free and was crushed when the machine landed on top of him.,39.339236,-94.242002,"Phillips Paving Company, Inc., Excelsior Springs, MO 64024"
169,9/17/2009,Worker fell down an elevator shaft to the basement.,38.6608855,-90.42261800000001,"Con-Tech Insulation LLC, Afton, MO 63123"
170,9/17/2009,Worker was struck by a piece of lumber he was working on that kicked back and struck him in the chest. Cause of death was blunt force trauma.,38.2954187,-83.29297489999999,"Eugene Rayburn Lumber Co., Inc., Olive Hille, KY 41164"
171,9/17/2009,"The Worker was run over by a concrete dump trailer. The Worker had severe spine, pelvic and skull injuries. He died from his injuries on 9/19/2006.",47.3527913,-120.281275,"JW Senseney Orchards, Wenatchee, WA 98801"
172,9/17/2009,The Worker was at the front desk of the Restaurant when he collapsed from an apparent heart attack. CPR was performed and he was transported to the hospital where he was pronounced dead.,36.8036646,-114.0684311,"Panda Garden Restaurant, Mesquite, NV 89027"
173,9/18/2009,"Worker was working under a front end loader utilizing a wooden block and a 20-ton bottle jack to lift a front end loader that fell, crushing the Worker.",27.772357,-97.458882,"Strouhal Tire Centers, Corpus Christi, TX 78409"
174,9/18/2009,The Worker had come from the office trailer to the front lobby of the church where he was doing construction and collapsed. Workers administered CPR while on the phone with 911. He was transported to the hospital where he was pronounced dead.,36.1147179,-115.2929272,"The Korte Company, Las Vegas, NV 89147"
175,8/27/2009,"Worker was working on a roof top performing some voltage testing on an exhaust fan. He fell 25.8 feet through the roof skylight, landing on the concrete inside the building.",34.0436999,-84.06040899999999,"M.C. Dean, Inc., Doraville, GA 30340"
176,8/31/2009,"Worker was working from a scissor lift replacing a ballast to light a fixture. In connecting the ballast wires to the energized wires, worker received a fatal electrical shock and was electrocuted.",32.5416812,-82.9036723,"Future Lighting Services, LLC, Dublin, GA 31040"
177,9/11/2009,"Worker fell 8 ft, 10 inches from a scaffold landing on the concrete floor below.",27.1652694,-80.21852009999999,"Ault Bros. Inc. Electrical Contractors, Stuart, FL 34997"
178,9/11/2009,"Worker was driving an ATV and lost control of the vehicle, running it into a wall.",28.591929,-81.3752329,"J J Auto Air, Inc. dba Dependable Auto Repair, Winter Park, FL 32789"
179,9/13/2009,"Worker was working with a strain of bacteria, and was complaining of shortness of breath and flu-like symptoms.",41.78828650000001,-87.6046726,"University of Chicago Hospitals, Chicago, IL 60637-1470"
180,9/14/2009,Worker was cutting a tree and the limb he was cutting fell on him causing him to fall 40 feet to the ground below.,27.473615,-82.506281,"Aarons Tree Service, Bradenton, FL 34208"
181,9/14/2009,Worker was welding and was struck by a piece of metal.,27.7972852,-82.67980349999999,"Veolia Environmental Services Pinellas, Inc., St. Petersburg, FL 33716-2002"
182,9/15/2009,"Worker fell off a mule, hitting his head on the gravel road.",37.8348973,-92.68480699999999,"D & D Bluesprings LTD, Co., Eldridge, MO 65463"
183,9/15/2009,Worker was delivering a package and was run over by a front end loader.,35.0612442,-92.40898849999999,"Fedex Express, Conway, AR 72032"
184,9/15/2009,Worker was struck by a joist.,30.580756,-84.607587,"Quincy Joist Co., Inc., Quincy, FL 32351-2714"
185,9/16/2009,Worker was struck by an on-site dump truck.,41.798004,-89.9531372,"Northwest Illinois Construction, LLC, Morrison, IL 61270"
186,9/18/2009,Worker was cutting off a drum. The drum exploded.,43.05962,-76.197645,"K&C Auto Body Center, Inc., Syracuse, NY 13204"
187,9/18/2009,Worker was removing an aerial drop and fell 20 feet from an extension ladder.,39.3614121,-74.5684109,"Ocean Cable Group, Inc., Linwood, NJ 08221"
188,9/18/2009,Worker was found between a forklift and a metal beam.,38.7860147,-97.6087404,"Sams Club, Salina, KS 67401"
189,9/19/2009,Worker fell and was run over by a bulldozer.,39.557505,-84.26401,"Kelchner, Inc., Miamisburg, OH 45342"
190,9/19/2009,Worker was replacing a live line and wrecking out a couple of towers. Worker contacted a live line and was electrocuted.,45.8447895,-88.0517847,"M.J. Electric, Florence, WI 54121"
191,9/21/2009,Worker was in a manlift putting on an angle to a post and was found on the ground.,30.2733722,-89.49311759999999,"Hughes Erection and Fabrication, Bay St. Louis, MS 39520"
192,9/21/2009,Worker was welding near or on a baler and was discovered entrapped in the baler.,33.5845581,-92.8343294,"Paper Tigers, Camden, AR 71701"
193,9/23/2009,Worker was engulfed in a corn storage bin. Emergency rescue services discovered the worker buried beneath the corn.,42.6205547,-91.7294723,"Aurrora Elevator, Inc., Aurora, IA 50607"
194,9/23/2009,Worker was spotting a mobile home. The home slipped off the jack onto the worker.,35.57702190000001,-92.1773745,"Superior Mobile Home and Transport, Greers Ferry, AR"
195,9/24/2009,"The worker was confronted in the parking lot of Cider Mill. The worker ran into the barn, where shots were fired killing the worker.",46.9506477,-122.8434455,"Lattins Country Cider Mill & Farm, Olympia, WA 98501"
196,9/24/2009,Worker was installing a 7620-volt power line and was electrocuted.,34.987628,-91.998136,"Underground Utilities Contractors, Inc., Cabot, AR 72023"
197,9/25/2009,The worker was found by another transport driver unconscious. Attempts to revive were unsuccessful.,34.8493099,-106.6905106,"Cross Country Vans Inc., Bosque Farms, NM 87068"
198,9/25/2009,The worker was clearing a traffic control work zone when he was struck by a vehicle in the closed lane.,35.953781,-80.00997,"Protection Service Inc., High Point, NC 27260"
199,9/25/2009,Worker was cleaning poultry coops/bins and fell 18-20 feet off an extension ladder.,40.5769751,-83.3844847,"Rooster, La Rue, OH 43332"
200,09/20/09,"Decedent was working inside a mobile home, mixing propane and butane to make a substitute refrigerant. A fire occurred. The cause of death was determined to be carbon monoxide asphyxiation.",47.721924,-116.9409671,"OZ Technology, Inc., Rathdrum, ID 83858"
201,09/21/09,Decedent was driving a log truck uphill to pick up a load of logs. The truck left the road and went 200 feet down a hill. Decedent was thrown for the truck.,47.3143541,-116.5626675,"Dennis Powell Loggin, St. Maries, ID 83861"
202,09/23/09,"Employees were installing roof trusses 20 feet from ground level, when 50 trusses fell in a domino effect crushing the employees. One employee fatality and to employees were hospitalized.",33.2786673,-82.97170299999999,"Hines Construction Company, Sparta, GA 31087"
203,09/24/09,"Decedent was observed standing behind the parts counter, conscious but bleeding from the head.",35.1633874,-101.900579,"U E Power Train dba Bucks Engines, Amarillo, TX 79109"
204,09/25/09,"Decedent fell 4-ft, 8-inches off a platform, striking his head.",40.753384,-74.0245498,"Innovative Masonry, LLC, Hoboken, NJ 07030"
205,09/25/09,"Decedent was cleaning the grout on the walls with a pressure washer, containing water, and was overexposed to carbon monoxide.",29.028262,-81.30967799999999,"St. Peter Catholic Church, Deland, FL 32720"
206,09/25/09,"Decedent was dumping a load of offal from a tractor trailer. He was in the process of dumping offal into a bin when the tailgate malfunctioned. Decedent was freeing the tailgate, it released, and the load swept the decedent into the offal bin. Decedent drowned in the bin.",35.3753427,-93.5699491,"Tyson Foods - River Valley Animal Foods, Scranton, AR 72863"
207,09/26/09,"Decedent was using a scaffold above 10 to 15 feet while painting. Instead of extending the scaffold, he used a step ladder on the scaffold, and feel off the scaffold.",32.742392,-97.04220199999999,"Artistic Painting Company, Grand Praire, TX 75050"
208,09/26/09,The decedent returned from his break to his work area and was sitting when he fell over. He was transported to a local hospital where he was pronounced dead. It was determined the decedent died from natural causes.,38.2570399,-85.7559706,"UPS, Louisville, KY 40202"
209,09/27/09,The decedent was not feeling well and left work early. While he was sitting waiting for the bus he collapsed and was non-responsive from an apparent heart attack. He was transported to the hospital where he was pronounced dead.,35.158014,-114.572081,"Colorado Bell Hotel & Casino, Laughlin, NV 89028"
210,09/28/09,The decedent was removing a part from an elevated truck. The truck fell crushing the decedent.,41.570693,-90.60744000000001,"B & C Auto Inc., Davenport, IA 52806"
211,09/28/09,"Decedent was assisting in unloading material when he fell from the back of the truck, striking his head.",37.9892702,-87.5588014,"Brinks, Inc., Evansville, IN 47711"
212,09/28/09,Employees were installing a tilt-wall into a trench. Decedent was inside the trench when the earth collapsed.,31.1996613,-99.5826771,"Jacoby Feed & Seed, Melvin, TX 76858"
213,09/28/09,Decedent was operating a roller compactor on a grade. The compactor tipped over and fell on the decedent resulting in the decedent's death.,40.388295,-112.006953,"Nelson Brothers Construction Co., Eagle Mountain, UT 84005"
214,09/28/09,Decedent was walking across a tank and fell through a hatch into a tank of boiling water. He either drowned or died of thermal burns.,32.0376629,-93.70018189999999,"Zachary Construction Corp., Mansfield, LA 71052"
215,09/29/09,Decedent collapsed in the Macy's West store. CPR was performed. The decedent passed away at the hospital.,36.17328,-115.196023,"Macy's West, Las Vegas, NV 89107"
216,09/30/09,Decedent was unloading logs from truck in sawmill yard. While releasing straps one of the logs rolled onto the employee.,38.482217,-86.96645099999999,"Hoffman Sawmill, Jasper, IN 46546"
217,09/30/09,Decedent was trimming a tree and fell 60 feet to the ground.,40.7225039,-74.2864683,"Randy's Pro Landscaping Service, LLC, Milburn, NJ 07041"
218,09/30/09,Decedent was inside a silo loading the feeder from a ladder. He became wedged within the ladder cage in a fetal position and suffocated.,40.9358416,-77.72914899999999,"Weight Farm, Bellfonte, PA 16823"
219,09/19/09,"The worker was assigned to perform irrigation maintenance work in an apartment complex. The worker was asked by a couple moving for help moving furniture. While moving a piece of furniture, the worker got on the truck, fell to the ground and hit his head. The worker was taken to the hospital where he died 14 days later.",36.0985813,-115.1986069,"Escalera Maintenance Corporation, Las Vegas, NV 89123"
220,09/25/09,"The worker was operating a pallet jack, when entering an intersection drove into the stairwell.",34.7975032,-82.3064486,"C & S Wholesale, Mauldin, SC 29607"
